activity_year_x,lei,tax_id,agency_code_x,id_2017,respondent_rssd,respondent_name_x,respondent_state_x,respondent_city_x,assets,other_lender_code,parent_rssd,parent_name,topholder_rssd,topholder_name,activity_year_y,calendar_quarter,agency_code_y,respondent_name_y,respondent_state_y,respondent_city_y,respondent_zip_code,lar_count
2022,5493003I8WZ248FUMI85,04-3114448,7,3953031,3953031,NEW ENGLAND REGIONAL MORTGAGE CORPORATION,NH,SALEM,-1,3,-1,-1,-1,,2022,4,7,New England Regional Mortgage,NH,Salem,03079,4
2022,5493008NQVB5ZOWYNU83,38-0536242,5,443193,443193,CREDIT UNION ONE,MI,Ferndale,1817448,0,-1,-1,-1,,2022,4,5,CREDIT UNION ONE,MI,FERNDALE,48220,3676
2022,54930094EUD08LZEJR51,72-0389530,3,734350,734350,Gibsland Bank & Trust Company,LA,Gibsland,475903,0,1136102,-1,1136102,"GIBSLAND BANCSHARES, INC.                                                                                               ",2022,4,3,Gibsland Bank & Trust,LA,Minden,71055,190
2022,5493008HV53MEILG2D59,22-3621091,3,2764212,2764212,Parke Bank,NJ,Sewell,2136044,0,3347292,-1,3347292,"PARKE BANCORP, INC",2022,4,3,Parke Bank,NJ,Sewell,08080,1073
2022,5493008YOT5ACN2UNP66,71-0717727,2,2219664,2219664,"FIRST WESTERN MORTGAGE, INC.",AR,BOONEVILLE,-1,1,34742,-1,2628994,FIRST WESTERN BANCSHARES EMPLOYEE STOCK OWNERSHIP TRUST                                                                 ,2022,4,2,FIRST WESTERN MORTGAGE,AR,BOONEVILLE,72927,254
2022,5493008YRTIU0FNCTY07,25-0974219,5,688172,688172,TRI BORO Federal Credit Union,PA,Munhall,116141,0,-1,-1,-1,,2022,4,5,Tri Boro Federal Credit Union,PA,Munhall,15120-1906,145
2022,54930095UWUUXAWASB02,61-1645461,7,4533841,4533841,"Atlantic Coast Mortgage, LLC",VA,GLEN ALLEN,-1,1,-1,-1,4875907,"FVCBANKCORP, INC.",2022,4,7,"Atlantic Coast Mortgage, LLC",VA,Fairfax,22030,5427
2022,5493003SVUBV3VW5CT40,42-0245460,2,863746,863746,Farmers & Merchants Savings Bank,IA,Manchester,593413,0,2558484,-1,2558484,DUNN INVESTMENT CO.                                                                                                     ,2022,4,2,Farmers & Merchants Savings Bank,IA,Manchester,52057,194
2022,5493009D2COWW65B8673,95-6040815,5,619194,619194,NORTHROP GRUMMAN Federal Credit Union,CA,Gardena,1642713,0,-1,-1,-1,,2022,4,5,NORTHROP GRUMMAN FEDERAL CREDIT UNION,CA,GARDENA,90248,443
2022,5493003UEX61E91S2B54,25-6051699,5,706580,706580,MERCER COUNTY COMMUNITY,PA,Hermitage,103070,0,-1,-1,-1,,2022,4,5,Mercer County Community FCU,PA,Hermitage,16148,47
2022,5493009EEWZ9S4F2BE94,73-0789115,3,67151,67151,Kirkpatrick Bank,OK,Edmond,1174994,0,1136269,-1,1136269,"AMERICAN BANCORP OF OKLAHOMA, INC.                                                                                      ",2022,4,3,KIRKPATRICK BANK,OK,EDMOND,73013,180
2022,5493009DQQ81725XIJ49,47-0803224,2,554857,554857,Five Points Bank,NE,Grand Island,1925807,0,2482196,-1,2482196,HOMETOWN BANC CORP                                                                                                      ,2022,4,2,FIVE POINTS BANK,NE,GRAND ISLAND,68802,426
2022,5493003ZQY78H3VXMF14,04-1943030,2,63573,63573,Walpole Co-operative Bank,MA,Walpole,568443,0,-1,-1,-1,,2022,4,2,WALPOLE CO-OPERATIVE BANK,MA,WALPOLE,02081,65
2022,FDXQ75GPEQKRPWABYN63,36-3722148,9,1842065,1842065,CIBC Bank USA,IL,Chicago,48488487,0,5014141,-1,1231342,CANADIAN IMPERIAL BANK OF COMMERCE                                                                                      ,2022,4,9,CIBC Bank USA,IL,Chicago,60603,1003
2022,54930066LN6QXNO8TY84,20-0967347,3,2963266,2963266,First Carolina Bank,NC,Rocky Mount,1418011,0,4346706,-1,4346706,"FIRST CAROLINA FINANCIAL SERVICES, INC.",2022,4,3,First Carolina Bank,NC,Rocky Mount,27804,175
2022,5493009KQ3D6Q5VM0B61,59-0815534,5,216089,216089,Publix Employees Federal Credit Union,FL,Lakeland,1392469,0,-1,-1,-1,,2022,4,5,PUBLIX EMPLOYEES FEDERAL CREDIT UNION,FL,LAKELAND,33802,616
2022,5493009KSPF2426CPQ08,36-2736672,7,2026611,2026611,CROWN MORTGAGE COMPANY,IL,OAK LAWN,-1,3,-1,-1,-1,,2022,4,7,Crown Mortgage Company,IL,Oak Lawn,60453,300
2022,5493003I223S7AP6XL58,26-1366826,3,3637247,3637247,South Atlantic Bank,SC,Myrtle Beach,1228535,0,3637238,-1,3637238,"SOUTH ATLANTIC BANCSHARES, INC.",2022,4,3,SOUTH ATLANTIC BANK,SC,MYRTLE BEACH,29572,491
2022,5493009LKZIV63KY6458,54-0578719,5,807795,807795,"Virginia Credit Union, Inc.",VA,Richmond,4993101,0,-1,-1,-1,,2022,4,5,"Virginia Credit Union, Inc.",VA,Richmond,23225,6064
2022,5493009NZUFSRFRWTY71,84-0808889,5,499882,499882,RED ROCKS Credit Union,CO,Littleton,358530,0,-1,-1,-1,,2022,4,5,Red Rocks Credit Union,CO,Littleton,80120,816
2022,5493009OHBOFDUG78546,84-0187935,5,705293,705293,PARTNER COLORADO,CO,Arvada,575171,0,-1,-1,-1,,2022,4,5,PARTNER COLORADO CREDIT UNION,CO,ARVADA,80003,617
2022,5493009HFRW3TN5NRR78,25-0773370,3,526519,526519,1st Summit Bank,PA,Johnstown,1303961,0,1830240,-1,1830240,"1ST SUMMIT BANCORP OF JOHNSTOWN, INC.",2022,4,3,1ST SUMMIT BANK,PA,Johnstown,15904,818
2022,5493009HUMWCHFRDKF12,91-1569077,7,91-1569077,-1,SAMMAMISH MORTGAGE COMPANY,WA,FALL CITY,-1,3,-1,-1,-1,,2022,4,7,Sammamish Mortgage Company,WA,Bellevue,98004,609
2022,5493009IWRQ5BJEI4M92,04-1950840,2,886204,886204,Watertown Savings Bank,MA,Watertown,1499175,0,-1,-1,-1,,2022,4,2,WATERTOWN SAVINGS BANK,MA,WATERTOWN,02472,226
2022,5493009JEKX81THMLH86,01-0211682,5,169578,169578,ATLANTIC REGIONAL FEDERAL CREDIT UNION,ME,South Portland,987778,0,-1,-1,-1,,2022,4,5,Atlantic Federal Credit Union,ME,Brunswick,04011,1024
2022,5493009PLGT79KQ6HO15,26-1375622,3,3614837,3614837,Access Bank,NE,Omaha,914858,0,3637939,-1,3637939,"3MV BANCORP, INC.",2022,4,3,Access Bank,NE,Omaha,68144,560
2022,5493003X0GM1DHJIWC22,42-0175400,2,830542,830542,CBI Bank & Trust,IA,Muscatine,1143091,0,1203899,-1,1203899,"CENTRAL BANCSHARES, INC.                                                                                                ",2022,4,2,CBI Bank & Trust,IA,Muscatine,52761,752
2022,5493009CYWXD5RBPIX14,95-1681048,5,39082,39082,CALTECH EMPLOYEES FEDERAL CREDIT UNION,CA,La Cañada Flintridge,2118701,0,-1,-1,-1,,2022,4,5,CALTECH EMPLOYEES FEDERAL CREDIT UNION,CA,LA CANADA FLINTRIDGE,91011,397
2022,5493009ROW8QSODANH20,48-0306560,3,636276,636276,Mutual Savings Association,KS,Leavenworth,289357,0,-1,-1,-1,,2022,4,3,MUTUAL SAVINGS ASSOCIATION,KS,LEAVENWORTH,66048,203
2022,5493009RSCJ6Y7LUWJ31,75-3036920,7,,-1,FEDERATED MORTGAGE CORP.,PA,PITTSBURGH,-1,3,-1,-1,-1,,2022,4,7,Federated Mortgage Corp,PA,Pittsburgh,15211,573
2022,5493009SFPZZ40DZTK92,01-6015389,5,345783,345783,PEOPLESCHOICE CREDIT UNION,ME,Saco,306125,0,-1,-1,-1,,2022,4,5,PeoplesChoice Credit Union,ME,Saco,04072,274
2022,894500C7FEAC4HQJCK52,16-0806623,5,,808372,Kenmore N.Y. Teachers Federal Credit Union,,Buffalo,59616,0,-1,-1,-1,,2022,4,5,Kenmore N.Y. Teachers FCU,NY,Buffalo,14223,72
2022,5493003T5D4N1CM46J77,91-0459933,3,1018927,1018927,1st Security Bank of Washington,WA,Mountlake Terrace,2286020,0,4347208,-1,4347208,"FS BANCORP, INC.",2022,4,3,1st Security Bank of Washington,WA,Mountlake Terrace,98043,2275
2022,5493009JZ6NIQL6RQT28,46-0242124,5,460079,460079,HIGHMARK Federal Credit Union,SD,Rapid City,203347,0,-1,-1,-1,,2022,4,5,Highmark Federal Credit Union,SD,Rapid City,57701,79
2022,254900VKT2R0R20CR104,62-0198110,2,150035,150035,First Farmers and Merchants Bank,TN,Columbia,1970197,0,1083783,-1,1083783,FIRST FARMERS AND MERCHANTS CORPORATION                                                                                 ,2022,4,2,First Farmers and Merchants Bank,TN,Columbia,38401,750
2022,5493009N13S1TDMHNJ11,06-0655103,5,819770,819770,NORTHEAST FAMILY Federal Credit Union,CT,Manchester,109304,0,-1,-1,-1,,2022,4,5,Northeast Family FCU,CT,Manchester,06045,65
2022,5493003T62KDXQ6J4W58,58-0801176,5,147688,147688,SOUTHEASTERN Credit Union,GA,Valdosta,334399,0,-1,-1,-1,,2022,4,5,Southeastern Credit Union,GA,VALDOSTA,31602,274
2022,FU7RSW4CQQY98A2O7J66,73-0780382,9,339858,339858,"BOKF, National Association",OK,Tulsa,50093398,0,1883693,-1,1883693,BOK FINANCIAL CORPORATION                                                                                               ,2022,4,9,BOKF NA,OK,Tulsa,74172,13935
2022,5493003X9FWFI47DPO39,20-8688354,3,3593307,3593307,Gold Coast Bank,IL,Chicago,464523,0,3593295,-1,3593295,"GC BANCORP, INC.",2022,4,3,GOLD COAST BANK,IL,CHICAGO,60610,404
2022,5493009OLY1HC3F0SB77,06-1297784,7,06-1297784,-1,"WILLIAM RAVEIS MORTGAGE, LLC",DE,WILMINGTON,-1,3,-1,-1,-1,,2022,4,7,"WILLIAM RAVEIS MORTGAGE, LLC",CT,SHELTON,06484,1317
2022,5493009ZFRBMAYWB2F82,74-0560665,1,253356,253356,The Moody National Bank,TX,Galveston,1614399,0,1399813,-1,1107522,"MOODY BANCSHARES, INC.",2022,4,1,MOODY NATIONAL BANK,TX,GALVESTON,77550,167
2022,549300A443EM4SG6HK46,34-0925129,5,746090,746090,"FRIENDS AND FAMILY CREDIT UNION, INC.",OH,MASSILLON,105326,0,-1,-1,-1,,2022,12,5,Friends and Family Credit Union,OH,Massillon,44646,64
2022,5493009V3WNJX9V2GZ85,84-0521049,9,288853,288853,FirstBank,CO,Lakewood,28788779,0,1060627,-1,5533585,REISHER FAMILY FOUNDATION,2022,4,9,FirstBank,CO,Lakewood,80215,10698
2022,549300A4ZI1DF2OO1B51,94-1521987,5,537681,537681,MERIWEST,CA,San Jose,2043643,0,-1,-1,-1,,2022,4,5,MERIWEST CREDIT UNION,CA,SAN JOSE,95123,1342
2022,549300A0NYWCTG5X8Y25,74-3125891,2,3419416,3419416,John Marshall Bank,VA,Reston,2147194,0,5039724,-1,5039724,"JOHN MARSHALL BANCORP, INC.",2022,4,2,JOHN MARSHALL BANK,VA,RESTON,20190,198
2022,549300A5HHOL2ED18C72,36-3390401,7,3876895,3876895,AMERITRUST MORTGAGE CORPORATION,IL,CRYSTAL LAKE,-1,3,-1,-1,-1,,2022,4,7,Ameritrust Mortgage Corporation,CA,Tustin,92780,9
2022,549300A6NF3MQMOHKJ20,20-4094899,9,,-1,Foote Capital Mortgage Company,PA,Carlisle,-1,3,-1,-1,-1,,2022,4,9,Foote Capital Mortgage Company,PA,Carlisle,17013,116
2022,5493009SXBJ8LKIU7Q54,48-0649730,3,361055,361055,CoreFirst Bank & Trust,KS,Topeka,1218779,0,1057588,-1,2883298,COMMERCE BANK AND TRUST HOLDING COMPANY EMPLOYEE STOCK OWNERSHIP PLAN                                                   ,2022,4,3,CoreFirst Bank & Trust,KS,Topeka,66611,647
2022,549300A7PPGN7EQJ6578,64-0333575,5,960298,960298,MUTUAL CREDIT UNION,MS,Vicksburg,302590,0,-1,-1,-1,,2022,4,5,Mutual Credit Union,MS,Vicksburg,39180,181
2022,5493009XSE00M8B9R434,75-2585326,7,3845716,3845716,"COUNTRYPLACE MORTGAGE, LTD.",TX,AUSTIN,-1,3,-1,-1,-1,,2022,4,7,"CountryPlace Mortgage, Ltd.",TX,Addison,75001,6902
2022,254900GP2576VSW7TS47,38-0855535,5,140791,140791,Adventure Credit Union,MI,Grand Rapids,438784,0,-1,-1,-1,,2022,4,5,Adventure Credit Union,MI,Grand Rapids,49548,465
2022,5493009ZQ1VZ1HZCL108,36-1950478,3,857576,857576,West Town Bank & Trust,IL,North Riverside,411380,0,4899640,-1,4899640,"INTEGRATED FINANCIAL HOLDINGS, INC.",2022,4,3,West Town Bank & Trust,NC,Raleigh,27615,334
2022,549300A0SVCQJPHVGV20,39-0662755,5,855497,855497,ALTRA Federal Credit Union,WI,ONALASKA,2190390,0,-1,-1,-1,,2022,4,5,ALTRA FEDERAL CREDIT UNION,WI,ONALASKA,54650,4286
2022,5493003V0VOGJ2CI8520,01-0100600,3,247908,247908,Kennebunk Savings Bank,ME,Kennebunk,1825648,0,5117716,-1,5117323,"KENNEBUNK SAVINGS BANCORP, MHC",2022,4,3,KENNEBUNK SAVINGS BANK,ME,KENNEBUNK,04043,782
2022,5493003L116PF34B0H88,84-2676741,7,,-1,"Vision Lending Services, LLC",CA,Sacramento,-1,3,-1,-1,-1,,2022,4,7,Vision Lending Services LLC,NC,Raleigh,27615,202
2022,549300A76WI58XAFNF59,86-0098350,5,766995,766995,ARIZONA CENTRAL,AZ,Phoenix,741587,0,-1,-1,-1,,2022,4,5,ARIZONA CENTRAL CREDIT UNION,AZ,PHOENIX,85004,1299
2022,JJKC32MCHWDI71265Z06,56-1074313,9,852320,852320,Truist Bank,NC,Charlotte,528514000,0,1074156,BB&T CORPORATION,1074156,TRUIST FINANCIAL CORPORATION                                                                                            ,2022,4,9,TRUIST BANK,NC,RALEIGH,27604,194568
2022,549300DUTN4RUBI81Z18,36-2583514,3,201834,201834,Lakeside Bank,IL,Chicago,2340589,0,2128917,-1,2128917,"LAKESIDE BANCORP, INC.                                                                                                  ",2022,4,3,LAKESIDE BANK,IL,CHICAGO,60601,114
2022,549300NWB973YIHXKU90,25-1120908,5,719384,719384,Washington Area Teachers Federal Credit Union,PA,Washington,74958,0,-1,-1,-1,,2022,4,5,Washington Area Teachers FCU,PA,Washington,15301,71
2022,549300NXYX3K4WQSGJ17,95-1677890,5,237776,237776,STRATA Credit Union,CA,Bakersfield,331410,0,-1,-1,-1,,2022,4,5,STRATA CREDIT UNION,CA,BAKERSFIELD,93301,236
2022,5493009UERHLQ7BG5D32,59-3225526,7,3915039,3915039,FIDELITY FUNDING MORTGAGE CORP.,FL,Lake Mary,-1,3,-1,-1,-1,,2022,4,7,FIDELITY FUNDING MORTGAGE CORP,FL,Maitland,32751,462
2022,5493009WLD1EC45QKX71,39-0634210,3,675248,675248,GreenLeaf Bank,WI,Greenleaf,127749,0,1205754,"G. W. BANCORP., INC.",1205754,"G. W. BANCORP., INC.                                                                                                    ",2022,4,3,GreenLeaf Bank,WI,Greenleaf,54126-0260,119
2022,5493009ULL1JFIC1C287,39-0126914,5,947990,947990,UNITEDONE Credit Union,WI,Manitowoc,299215,0,-1,-1,-1,,2022,4,5,UNITEDONE CREDIT UNION,WI,MANITOWOC,54220,688
2022,5493009YUAJW70SG7L54,38-1439120,5,420989,420989,FINANCIAL PLUS CREDIT UNION,MI,Flint,802700,0,-1,-1,-1,,2022,4,5,FINANCIAL PLUS CREDIT UNION,MI,FLINT,48507,708
2022,254900SL0H3ZRSDNV180,39-0147790,3,518354,518354,Park Bank,WI,Holmen,69564,0,4281197,-1,4281197,"GOLDEN OAK BANCSHARES, INC.",2022,4,3,Park Bank,WI,Holmen,54636,122
2022,5493009Y8ROUG903AQ21,94-1492212,5,640880,640880,STANFORD Federal Credit Union,CA,Palo Alto,3856589,0,-1,-1,-1,,2022,4,5,STANFORD FEDERAL CREDIT UNION,CA,PALO ALTO,94303,1864
2022,549300A03BP6F4DI7N56,37-0646488,5,182072,182072,GCS Credit Union,IL,Granite City,448089,0,-1,-1,-1,,2022,4,5,GCS CREDIT UNION,IL,PONTOON BEACH,62040,363
2022,549300A4SPX2JOQ71791,23-1433398,5,656788,656788,MERCK SHARP & DOHME FEDERAL CREDIT UNION,PA,Chalfont,822394,0,-1,-1,-1,,2022,4,5,Merck Sharp & Dohme FCU,PA,Chalfont,18914-2329,936
2022,549300A68YW07V5R5G22,46-5295699,7,,-1,FUNDLOANS CAPITAL,CA,ENCINITAS,-1,3,-1,-1,-1,,2022,4,7,FUNDLOANS CAPITAL,CA,SAN DIEGO,92130,1361
2022,549300DSSN04C7ZJJD51,21-0451020,1,632410,632410,Newfield National Bank,NJ,Newfield,959738,0,1830361,-1,1830361,"NEWFIELD BANCORP, INC.                                                                                                  ",2022,4,1,NEWFIELD NATIONAL BANK,NJ,Newfield,08344,213
2022,549300NWKILSNQAIG053,54-0674620,5,804981,804981,CHARTWAY FEDERAL CREDIT UNION,VA,Virginia Beach,2533187,0,-1,-1,-1,,2022,4,5,CHARTWAY FCU,VA,VIRGINIA BEACH,23462,2184
2022,549300A6T9G3QXH9KZ27,35-0303207,3,372640,372640,Farmers and Merchants Bank,IN,Fort Wayne,224415,0,1135196,FM FINCORP,1135196,FM FINCORP                                                                                                              ,2022,4,3,Farmers and Merchants Bank,IN,LaOtto,46763-0158,86
2022,549300DSPT6YGS1ZLR56,99-0073450,5,253271,253271,HICKAM FEDERAL CREDIT UNION,HI,Pearl City,709192,0,-1,-1,-1,,2022,4,5,HICKAM FEDERAL CREDIT UNION,HI,HONOLULU,96820,619
2022,549300O0SJ54M4D70R54,48-0570799,5,372695,372695,MERITRUST Federal Credit Union,KS,Wichita,1646678,0,-1,-1,-1,,2022,4,5,MERITRUST FEDERAL CREDIT UNION,KS,WICHITA,67202,1878
2022,549300O4MSB4K4FT2E90,22-0981507,3,918477,918477,Haven Savings Bank,NJ,Hoboken,1018278,0,3948466,-1,3948439,"HAVEN BANCORP, MHC",2022,4,3,Haven Bank,NJ,Hoboken,07030,339
2022,549300NZWZUYUWEOA562,35-6022541,5,926388,926388,Elements Financial Federal Credit Union,IN,Indianapolis,2073754,0,-1,-1,-1,,2022,4,5,ELEMENTS FINANCIAL FEDERAL CU,IN,INDIANAPOLIS,46202,3168
2022,549300OCBGBM6IS0J130,61-0360420,5,607294,607294,TRANSCEND Federal Credit Union,KY,Louisville,487024,0,-1,-1,-1,,2022,4,5,Transcend Credit Union,KY,Louisville,40218,219
2022,549300O1FOCD65WZ9873,72-0401264,1,517674,517674,First Federal Bank of Louisiana,LA,Lake Charles,1293538,0,-1,-1,-1,,2022,4,1,FIRST FEDERAL BANK OF LOUISIAN,LA,LAKE CHARLES,70601,412
2022,549300O2WI1UYPLRU579,02-0187470,3,670878,670878,Salem Co-Operative Bank,NH,Salem,445217,0,-1,-1,-1,,2022,4,3,Salem Co-operative Bank,NH,Salem,03079,217
2022,549300O2EZG72LO2FX38,93-1231049,7,4191166,4191166,SUMMIT MORTGAGE CORPORATION,OR,PORTLAND,-1,3,-1,-1,-1,,2022,4,7,SUMMIT MORTGAGE CORPORATION,OR,PORTLAND,97239,994
2022,549300O51V8F4P0SOY08,27-0411463,3,4236777,4236777,"First Oklahoma Mortgage, LLC",OK,Jenks,-1,1,-1,-1,3957589,"FIRST OKLAHOMA HOLDINGS, INC.",2022,4,3,FIRST OKLAHOMA MORTGAGE,OK,JENKS,74037,90
2022,549300OARXTADS0L8L11,37-0580723,5,864293,864293,1ST MIDAMERICA CREDIT UNION,IL,Bethalto,860014,0,-1,-1,-1,,2022,4,5,1st MidAmerica Credit Union,IL,Bethalto,62010,518
2022,549300OCQ8J0ZXMCTF89,04-3554142,9,,3953022,"Poli Mortgage Group, Inc.",MA,Canton,-1,3,-1,-1,-1,,2022,4,9,Poli Mortgage Group,MA,Walpole,02081,269
2022,5493009TOEDMWVNG1442,23-1357108,5,116778,116778,EAGLE ONE FEDERAL CREDIT UNION,DE,Claymont,95082,0,-1,-1,-1,,2022,4,5,Eagle One FCU,PA,Philadelphia,19152,27
2022,549300AZ4UOXI3Q53W34,74-1178648,5,775380,775380,A+ Federal Credit Union,TX,Austin,2415583,0,-1,-1,-1,,2022,4,5,A+ FEDERAL CREDIT UNION,TX,AUSTIN,78723,3196
2022,549300DXSALP2TGZBQ16,95-2148515,5,133186,133186,MISSION,CA,San Diego,5285482,0,-1,-1,-1,,2022,4,5,MISSION FEDERAL CREDIT UNION,CA,SAN DIEGO,92131,5005
2022,549300NZ2IPWRMLAYZ30,11-2108436,7,3873607,3873607,MID-ISLAND MORTGAGE CORP.,NY,WESTBURY,-1,3,-1,-1,-1,,2022,4,7,MID-ISLAND MORTGAGE CORP.,NY,WESTBURY,11590,823
2022,549300DYB1ZT3UOGPL20,23-1502500,5,543084,543084,PHILADELPHIA FEDERAL CREDIT UNION,PA,Philadelphia,1656661,0,-1,-1,-1,,2022,4,5,PHILADELPHIA FEDERAL CREDIT UN,PA,PHILADELPHIA,19154,2158
2022,549300NWBS6MQJX15N44,75-0600540,3,652874,652874,NexBank,TX,Dallas,10822403,0,3823844,-1,4970802,"SLHC TRUST, THE",2022,4,3,NEXBANK,TX,DALLAS,75201,23529
2022,549300NZI0KZUW6HBT60,48-0207525,2,916857,916857,FIRSTOAK BANK,KS,INDEPENDENCE,219366,0,4328083,-1,4328083,"FNB BANCSHARES, INC.",2022,4,2,FirstOak Bank,KS,Independence,67301,100
2022,549300NXKD4J4RBJI403,73-0133600,2,508355,508355,Ameristate Bank,OK,Atoka,420097,0,1056983,-1,1056983,"ATOKA STATE BANCORPORATION, INC.                                                                                        ",2022,4,2,AMERISTATE BANK,OK,ATOKA,74525,125
2022,KB1H1DSPRFMYMCUFXT09,94-1347393,9,451965,451965,"Wells Fargo Bank, National Association",SD,Sioux Falls,1779504000,0,2741679,"WFC HOLDINGS, LLC",1120754,WELLS FARGO & COMPANY                                                                                                   ,2022,4,9,WELLS FARGO BANK NA,NC,WINSTON-SALEM,27150-0000,408300
2022,549300AH6CHRCS9EMF95,47-0098320,3,,388557,RIVERSTONE BANK,NE,EAGLE,-1,3,-1,-1,-1,,2022,4,3,Riverstone Bank,NE,Scottsbluff,69361,132
2022,549300A81K8K8KJR9759,39-0624390,1,713476,713476,"PyraMax Bank, FSB",WI,Greenfield,538274,0,5589939,-1,5589939,"1895 BANCORP OF WISCONSIN, INC.",2022,4,1,PyraMax Bank,WI,Greenfield,53220,330
2022,549300ABEFRFKC9S8368,84-0174408,5,867995,867995,"CREDIT UNION OF COLORADO, A FEDERAL CREDIT UNION",CO,Denver,2321018,0,-1,-1,-1,,2022,4,5,"CREDIT UNION OF COLORADO, A FEDERAL CREDIT UNION",CO,DENVER,80203,3242
2022,549300ABHFY5HY2P3871,74-1505143,5,620994,620994,COASTLIFE CREDIT UNION,TX,Corpus Christi,459350,0,-1,-1,-1,,2022,4,5,CoastLife Credit Union,TX,Corpus Christi,78414-3932,84
2022,549300AFD1IR7H2CES48,43-1302908,3,770657,770657,The Nodaway Valley Bank,MO,Maryville,1349185,0,1066414,-1,1066414,"NODAWAY VALLEY BANCSHARES, INC.                                                                                         ",2022,4,3,The Nodaway Valley Bank,MO,Maryville,64468,370
2022,549300AG10BX85DF5S49,22-3747694,7,3873317,3873317,MLD MORTGAGE INC.,NJ,Florham Park,-1,3,-1,-1,-1,,2022,4,7,"MLD MORTGAGE, INC.dba The Money Store",NJ,FLORHAM PARK,07932,3458
2022,549300B0HNWBV7RX2661,95-1653038,5,1013379,1013379,Financial Partners Credit Union,CA,Downey,1913935,0,-1,-1,-1,,2022,4,5,FINANCIAL PARTNERS CREDIT UNIO,CA,DOWNEY,90241,3264
2022,549300AR4BCLQFU47165,36-2523206,5,131892,131892,I. H. MISSISSIPPI VALLEY CREDIT UNION,IL,Moline,1832277,0,-1,-1,-1,,2022,4,5,I H MISSISSIPPI VALLEY CREDIT UNION,IL,MOLINE,61265,3609
2022,549300DX0B304LAKUN93,43-1901144,7,4437257,4437257,JLB CORPORATION,MO,Clayton,-1,3,-1,-1,-1,,2022,4,7,JLB Corp dba Golden Oak Lending,MO,St. Louis,63146,3876
2022,549300DT7CCDCC7O6Z60,94-2600376,5,550091,550091,KEYPOINT Credit Union,CA,San Jose,1639066,0,-1,-1,-1,,2022,4,5,KEYPOINT CREDIT UNION,CA,SANTA CLARA,95051,362
2022,549300DV8S0IJF2QWL30,47-0306960,3,982553,982553,Stockmens Bank,MT,Cascade,445038,0,2484417,-1,2484417,"FIRST BANCSHARES, INC.                                                                                                  ",2022,4,3,Stockmens Bank,MO,Springfield,65804,129
2022,5493004N9PMBSLEZOF16,16-1639437,7,3915105,3915105,"K. HOVNANIAN AMERICAN MORTGAGE, L.L.C.",NJ,MATAWAN,-1,3,-1,-1,-1,,2022,4,7,K. Hovnanian American Mortgage,FL,Boynton Beach,33426,5135
2022,549300NZLFJGIDOXDW97,47-3963992,7,47-3963992,-1,"NEAL COMMUNITIES FUNDING, LLC",FL,TALLAHASSEE,-1,3,-1,-1,-1,,2022,4,7,"NEAL COMMUNITIES FUNDING, LLC",FL,MAITLAND,32751,591
2022,549300O12EJ1HE3YIK24,31-0411290,3,278872,278872,Eagle.bank,OH,Cincinnati,174667,0,5112542,-1,5112542,EAGLE FINANCIAL BANCORP INC,2022,4,3,EAGLE.BANK,OH,CINCINNATI,45248,281
2022,549300AZBM8V8SE0IT33,61-0654642,5,751085,751085,Park Federal Credit Union,KY,Louisville,1189715,0,-1,-1,-1,,2022,4,5,PARK COMMUNITY CREDIT UNION,KY,LOUISVILLE,40299,1730
2022,549300E02I9FR0A6YT35,39-0509565,5,21993,21993,NORTHWESTERN MUTUAL CREDIT UNION,WI,Milwaukee,240285,0,-1,-1,-1,,2022,4,5,Northwestern Mutual CU,WI,Milwaukee,53202,130
2022,549300E0S1LZYZ9QNX81,35-0704860,1,693345,693345,"First Financial Bank, National Association",IN,Terre Haute,5045573,0,1208595,-1,1208595,FIRST FINANCIAL CORPORATION                                                                                             ,2022,4,1,"First Financial Bank, NA",IN,Terre Haute,47802,2623
2022,549300AENO88GEUWCZ39,41-1941324,7,4728919,4728919,"Luminate Home Loans, Inc.",MN,Roseville,-1,5,-1,-1,-1,,2022,4,7,"LUMINATE HOME LOANS, INC.",MN,MINNEAPOLIS,55405,3857
2022,549300ODXRVTZ21MSR34,14-1012960,3,425108,425108,Rondout Savings Bank,NY,Kingston,467319,0,-1,-1,-1,,2022,4,3,RONDOUT SAVINGS BANK,NY,KINGSTON,12401,408
2022,549300O1WXPWCOK7ZU87,36-3106024,7,,3876886,"AMERICAN FIDELITY MORTGAGE SERVICES, INC.",IL,WHEATON,-1,3,-1,-1,-1,,2022,4,7,"American Fidelity Mortgage Services, Inc.",IL,Wheaton,60189,422
2022,549300O2D8BPO6PJRB90,73-0496410,3,470452,470452,Armstrong Bank,OK,Muskogee,2490527,0,3488485,-1,3488485,"IRONHORSE FINANCIAL GROUP, INC.",2022,4,3,ARMSTRONG BANK,OK,MUSKOGEE,74401,1630
2022,1DU7IM20QESYGDO4HO54,39-0509570,7,,3017081,NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY,WI,MILWAUKEE,-1,3,-1,-1,-1,,2022,4,7,The Northwestern Mutual Life Insurance Company,WI,Milwaukee,53202-4703,65
2022,254900CEBR2F5Y0F1A15,01-0100490,3,,583905,Kennebec Savings Bank,ME,Augusta,-1,3,-1,-1,-1,,2022,4,3,Kennebec Savings Bank,ME,Augusta,04332,2271
